CRATER_ID,LAT,LON,DIAM,AGE_MEAN,AGE_STD,CI_LOWER,CI_UPPER
09-1-028027,-6.01739,112.676,6.17024,3.9441,0.0457,3.8544,4.0337
02-1-173696,56.5211,254.632,11.5954,3.8956,0.0791,3.7406,4.0505
02-1-001302,24.3868,243.118,13.4876,3.6406,0.0647,3.5137,3.7674
02-1-001615,19.0067,259.673,10.9165,3.8911,0.0526,3.7881,3.9941
07-1-000609,-19.2319,43.1311,9.04605,3.7401,0.045,3.6518,3.8284
07-1-001802,-42.465,18.8264,12.1563,3.925,0.0557,3.8159,4.0341
05-1-115586,-53.4873,348.082,6.16115,3.8806,0.0602,3.7625,3.9986
07-1-103456,-27.438,46.7855,7.20335,3.8342,0.0625,3.7117,3.9567
02-1-152046,46.4153,233.705,6.82275,3.8905,0.0673,3.7585,4.0224
06-1-000278,41.7506,75.1686,21.1941,3.8923,0.0525,3.7894,3.9952
02-1-032732,7.98412,193.34,5.455,3.9302,0.045,3.842,4.0184
02-1-096677,25.5674,182.231,6.41967,3.9227,0.0545,3.8158,4.0296
02-1-119903,34.5873,234.843,9.75277,3.914,0.0473,3.8214,4.0067
08-1-070010,18.6792,144.991,6.17321,3.8361,0.0629,3.7128,3.9594
09-1-040991,-9.43577,170.108,11.6734,3.9274,0.0661,3.7978,4.057
05-2-001116,-2.95747,274.067,6.02776,3.9207,0.0589,3.8051,4.0362
10-1-075274,-70.884,73.8948,7.62739,3.6294,0.0643,3.5035,3.7554
08-1-188923,48.6835,131.133,9.65081,3.8541,0.0564,3.7436,3.9646
02-1-005988,2.34232,265.871,7.549,3.8717,0.0855,3.7041,4.0393
02-1-036245,9.84338,237.986,7.64563,3.7162,0.0775,3.5643,3.8681
02-1-001246,24.4398,261.554,26.6436,3.969,0.0537,3.8637,4.0742
02-1-037089,9.52568,258.799,5.30875,3.8858,0.0553,3.7774,3.9942
09-1-025793,-6.33633,157.118,6.54681,3.8072,0.076,3.6584,3.9561
08-1-012017,3.15022,150.296,9.128,3.9013,0.0576,3.7885,4.0141
07-2-003086,-42.2882,56.818,12.3263,3.9375,0.064,3.8122,4.0629
03-1-106078,-36.4562,241.178,9.6714,3.9253,0.0552,3.817,4.0336
02-1-158837,50.6446,254.912,9.98035,3.9282,0.0692,3.7925,4.0639
03-1-086284,-29.5765,195.837,7.00943,3.9273,0.0541,3.8212,4.0334
09-1-001448,-52.4207,143.981,43.2075,3.8926,0.0555,3.7839,4.0013
01-1-000312,72.2041,152.995,20.6581,3.9091,0.064,3.7837,4.0345
09-1-045450,-11.6084,92.5774,6.40779,3.8771,0.0665,3.7468,4.0074
03-1-026674,-10.0386,181.279,10.5986,3.9108,0.0428,3.8268,3.9947
10-1-165784,-60.1393,151.251,7.04945,3.8111,0.0594,3.6948,3.9275
02-1-010416,2.80305,195.447,14.4435,3.949,0.0607,3.83,4.0681
10-1-049923,-74.0843,319.493,6.34046,3.8982,0.0426,3.8146,3.9818
08-1-047156,11.8932,170.835,6.24129,3.8845,0.0586,3.7695,3.9994
03-2-000194,-0.236909,247.284,18.0471,3.9415,0.0572,3.8293,4.0536
09-1-042079,-10.3655,171.429,7.28144,3.8949,0.0591,3.7792,4.0107
07-1-182813,-46.517,50.88,8.14139,3.906,0.0486,3.8108,4.0011
03-1-000248,-22.5333,240.414,22.2921,3.9356,0.0606,3.8168,4.0543
02-1-007874,1.96815,203.961,9.26959,3.9047,0.05,3.8066,4.0027
07-1-032388,-8.51355,21.2377,11.273,3.943,0.0404,3.8638,4.0221
10-1-154927,-67.9541,169.068,7.56665,3.8309,0.0584,3.7165,3.9453
02-2-001540,50.0336,202.824,6.51004,3.9234,0.0595,3.8067,4.0401
09-1-010221,-2.44053,135.53,10.7004,3.8744,0.0715,3.7343,4.0146
02-1-028425,6.78546,250.417,7.04669,3.8899,0.0688,3.7551,4.0248
01-1-057999,79.3691,220.421,5.09002,3.6564,0.0566,3.5455,3.7673
08-1-134402,32.6646,154.623,13.3286,3.926,0.0695,3.7897,4.0624
07-1-059825,-16.2914,59.2958,6.05729,3.8524,0.0644,3.7263,3.9786
03-1-001360,-53.1095,242.527,8.71645,3.4815,0.0564,3.3709,3.5921
08-1-148109,37.2582,132.869,10.3668,3.9442,0.044,3.8581,4.0304
03-1-038189,-12.5595,202.888,6.61154,3.9427,0.0548,3.8352,4.0501
02-1-152745,46.5043,254.957,6.20513,3.8484,0.0694,3.7123,3.9844
02-1-072034,18.9746,238.663,5.31996,3.9325,0.0644,3.8064,4.0586
04-1-082302,39.4672,277.095,6.85721,3.7863,0.0653,3.6583,3.9143
07-1-030929,-8.98892,67.0306,6.16304,3.9057,0.0696,3.7692,4.0421
08-1-043579,10.4509,95.9977,6.63539,3.9165,0.0538,3.8112,4.0219
03-1-008636,-2.65893,213.186,6.05326,3.9096,0.0545,3.8027,4.0165
10-1-000822,-71.274,84.1753,13.6935,3.565,0.0596,3.4481,3.6818
09-1-184599,-55.7223,107.355,6.3661,3.817,0.0507,3.7176,3.9163
10-1-000530,-70.323,302.767,12.9577,3.771,0.0544,3.6643,3.8778
05-1-112838,-50.8968,270.738,12.3486,3.9349,0.0599,3.8175,4.0524
08-1-181060,45.5889,133.768,7.5077,3.8856,0.0482,3.7912,3.98
08-1-001335,27.4511,146.658,16.9461,3.8028,0.0753,3.6552,3.9505
01-1-136742,78.3516,336.963,7.73736,3.2916,0.0685,3.1573,3.4259
01-1-155042,61.5571,59.4953,5.72671,3.8676,0.0577,3.7545,3.9807
08-1-022722,6.46559,150.495,8.51697,3.9064,0.0719,3.7655,4.0474
09-1-000596,-23.1855,135.094,36.8057,3.9284,0.0448,3.8405,4.0162
01-1-000678,79.1892,259.971,20.0436,3.6505,0.0751,3.5033,3.7976
02-1-130706,39.6683,263.767,7.64476,3.8516,0.0476,3.7583,3.9448
03-1-002583,-0.306542,205.519,10.1102,3.9227,0.068,3.7895,4.056
03-1-109700,-37.9377,193.854,6.00027,3.8572,0.0543,3.7509,3.9635
02-1-031444,8.97247,219.516,20.1186,3.9469,0.0566,3.8359,4.0579
03-1-131969,-46.9058,248.884,13.6584,3.8568,0.056,3.747,3.9665
09-1-057158,-13.8582,172.413,8.54722,3.9209,0.0498,3.8232,4.0185
01-1-020118,70.1808,182.692,10.5328,3.8671,0.0557,3.7579,3.9763
07-1-000556,-18.8921,27.4891,16.8783,3.87,0.0727,3.7275,4.0126
09-1-121122,-31.9591,148.56,6.25688,3.8609,0.0602,3.743,3.9789
03-1-002459,-0.2639,200.871,6.56739,3.9212,0.0528,3.8177,4.0247
03-1-046999,-15.8118,216.342,23.4946,3.9625,0.0726,3.8201,4.1049
06-1-000529,32.1995,89.8548,7.24119,3.9238,0.0695,3.7876,4.06
01-1-028735,71.8334,154.5,8.19487,3.8618,0.0602,3.7438,3.9798
08-1-215036,59.1598,99.3409,8.03624,3.8539,0.0495,3.757,3.9509
07-1-185364,-47.5928,81.0971,7.69652,3.8766,0.0587,3.7617,3.9916
08-1-004806,0.659654,150.091,6.50639,3.9123,0.0587,3.7971,4.0274
07-1-001600,-40.9118,64.0915,14.8384,3.9284,0.065,3.8011,4.0557
08-1-000401,50.9297,121.724,10.0799,3.8703,0.0625,3.7478,3.9928
10-1-000447,-78.6998,6.44494,36.8745,3.9649,0.0617,3.844,4.0857
07-1-168355,-43.9373,38.2204,7.46736,3.9098,0.0453,3.8211,3.9986
03-1-142439,-52.1322,249.99,6.3363,3.7553,0.0783,3.6019,3.9086
02-1-040696,10.6182,194.277,9.82106,3.9326,0.0705,3.7944,4.0708
02-2-000973,26.8765,191.792,17.0145,3.9151,0.0661,3.7856,4.0446
03-1-039653,-13.5238,190.143,9.44364,3.8601,0.074,3.715,4.0052
07-1-001420,-34.81,67.0005,12.5218,3.9483,0.0528,3.8449,4.0517
03-1-153845,-57.1111,217.691,6.6305,3.8996,0.0631,3.776,4.0231
07-1-001392,-33.2948,64.1911,17.0802,3.895,0.0669,3.7639,4.026
02-1-103248,28.8004,181.536,12.6977,3.9184,0.0661,3.7888,4.0481
02-1-004672,0.20827,231.721,6.08122,3.49,0.0617,3.3691,3.6109
07-1-177011,-45.9691,60.1585,6.76634,3.8431,0.0506,3.7439,3.9423
10-1-146961,-69.3204,209.287,8.87181,3.7158,0.0573,3.6034,3.8281
03-1-074389,-25.0195,211.224,10.2512,3.9216,0.0526,3.8184,4.0248
05-1-110470,-49.6387,358.27,7.99864,3.9233,0.0514,3.8226,4.0239
05-1-000755,-37.7246,348.708,8.27868,3.8655,0.0703,3.7278,4.0033
01-1-005532,62.9544,185.935,7.08975,3.7862,0.065,3.6589,3.9135
01-1-009392,62.7921,204.721,5.47031,3.7114,0.0636,3.5867,3.836
09-1-174995,-50.5501,97.2381,9.66859,3.5649,0.0694,3.4287,3.701
08-1-077569,21.0261,110.727,7.22642,3.8163,0.0798,3.6599,3.9728
10-1-157616,-66.7924,161.868,10.1684,3.8456,0.0572,3.7336,3.9577
06-1-047448,21.8839,41.645,6.26009,3.9313,0.0481,3.837,4.0256
02-1-037371,9.49649,268.109,7.29061,3.8918,0.0721,3.7504,4.0332
06-1-000920,11.7527,74.812,16.8245,3.9374,0.0411,3.8568,4.0179
06-1-000904,12.9328,84.1374,7.51355,3.9279,0.0656,3.7994,4.0565
08-1-201659,52.4019,109.864,7.56903,3.8961,0.0347,3.8281,3.9641
08-1-001400,27.4247,124.299,8.65519,3.8923,0.046,3.8021,3.9826
02-1-123561,36.4296,229.606,8.15472,3.8254,0.0512,3.7252,3.9257
06-1-000237,48.466,89.0387,25.7693,3.9203,0.0424,3.8373,4.0034
10-1-000807,-62.5059,81.9076,10.1823,3.8513,0.065,3.7239,3.9788
02-1-090437,24.598,203.81,9.81621,3.9232,0.0704,3.7852,4.0611
05-1-092751,-42.2667,313.209,7.65633,3.945,0.0565,3.8342,4.0558
02-1-000467,47.4846,212.346,13.8016,3.9471,0.0786,3.793,4.1011
03-1-000275,-21.5487,230.002,13.0632,3.8234,0.053,3.7194,3.9273
09-1-000912,-35.044,101.502,37.7972,3.9357,0.0414,3.8546,4.0168
01-1-001409,68.5431,55.8733,8.13655,3.8581,0.0477,3.7646,3.9516
09-1-055202,-14.4246,128.169,6.45095,3.8915,0.0642,3.7657,4.0173
05-1-000428,-28.4686,342.656,8.4796,3.9413,0.079,3.7865,4.0961
03-1-103200,-34.7489,206.605,8.66916,3.938,0.0673,3.8062,4.0698
01-1-065185,72.8891,250.634,5.95114,3.8292,0.0782,3.6759,3.9825
01-1-013917,60.419,221.798,7.49244,3.8658,0.0394,3.7887,3.943
10-2-000035,-62.788,347.525,11.1577,3.9359,0.0491,3.8397,4.0321
09-1-015480,-3.21319,146.595,13.669,3.8957,0.0586,3.7808,4.0106
09-1-001357,-50.5899,163.51,13.1642,3.8598,0.0649,3.7327,3.9869
04-1-094220,48.7462,327.263,7.89714,3.9203,0.0604,3.802,4.0386
08-1-100318,24.6538,140.886,9.59892,3.8426,0.0476,3.7492,3.9359
04-1-081911,38.0953,271.578,6.50474,3.9393,0.0575,3.8265,4.0521
06-1-106962,50.9999,35.1837,6.88808,3.5201,0.0589,3.4046,3.6355
08-1-079211,20.6334,141.236,14.3789,3.8864,0.0643,3.7603,4.0125
03-1-016219,-5.61768,217.543,6.59106,3.8223,0.0476,3.729,3.9157
01-1-022072,67.5325,146.633,5.17223,3.7205,0.0748,3.5739,3.8672
03-1-102884,-35.0053,218.601,6.24024,3.9283,0.0598,3.811,4.0456
01-1-003300,60.2307,204.46,7.55868,3.9119,0.0516,3.8107,4.0131
03-1-065560,-22.0042,196.406,6.881,3.8775,0.0548,3.7701,3.985
03-1-000456,-20.2567,188.423,42.298,3.3705,0.0787,3.2162,3.5249
10-1-000886,-69.6481,263.484,9.66643,3.8538,0.0502,3.7555,3.9522
08-1-001719,19.0107,150.027,15.0383,3.8731,0.0489,3.7773,3.9689
01-1-052869,73.7289,128.321,5.18841,3.7645,0.0758,3.6158,3.9131
03-1-001149,-50.0534,197.809,8.08722,3.4146,0.0544,3.3079,3.5213
10-1-167138,-60.7481,201.445,9.34216,3.904,0.0679,3.7709,4.0371
06-1-000790,18.3974,50.4513,10.9523,3.8646,0.0678,3.7317,3.9975
06-1-009232,3.9278,6.12718,13.3014,3.979,0.0577,3.8659,4.0921
09-1-145022,-39.1174,124.69,6.77927,3.8563,0.0683,3.7225,3.9901
02-1-010294,3.02933,193.882,18.7627,3.9254,0.0615,3.8048,4.046
02-1-161045,51.2379,182.187,8.05755,3.7368,0.0539,3.6313,3.8424
08-1-173408,43.8338,120.253,9.1833,3.8836,0.0716,3.7433,4.024
08-1-000676,42.3053,164.973,14.7264,3.8985,0.0464,3.8075,3.9895
08-1-201291,51.8974,91.1861,6.55195,3.912,0.0754,3.7642,4.0597
03-1-011738,-3.88702,226.801,6.69885,3.8971,0.0514,3.7964,3.9978
07-1-043522,-12.0426,81.4177,8.16247,3.8795,0.0566,3.7687,3.9904
08-1-050007,12.8374,120.733,6.54141,3.8911,0.0498,3.7935,3.9886
08-1-164247,39.9182,90.5043,13.6048,3.9015,0.0649,3.7743,4.0286
08-1-034121,8.31639,119.657,14.5304,3.8714,0.0492,3.775,3.9678
01-1-103861,69.0072,284.072,5.33695,3.7186,0.0544,3.612,3.8251
10-1-038521,-64.3681,54.4793,7.10358,3.9358,0.0519,3.8341,4.0376
02-1-082597,22.5104,191.775,16.2726,3.9383,0.0647,3.8115,4.065
04-1-000347,39.372,273.088,13.4548,3.9822,0.0695,3.846,4.1185
05-1-077381,-35.938,358.052,7.04152,3.8748,0.0496,3.7776,3.9721
01-1-000380,73.6345,141.099,21.6566,3.9038,0.0668,3.7729,4.0346
02-1-139944,42.3758,214.279,11.8497,3.7167,0.0672,3.585,3.8483
01-2-004689,87.8123,180.839,5.11816,3.7923,0.0612,3.6725,3.9122
05-1-060674,-27.3088,281.803,8.31912,3.8819,0.0819,3.7213,4.0426
10-1-111048,-60.2558,255.562,7.23611,3.8912,0.051,3.7913,3.9912
07-1-115341,-30.9277,3.79126,6.94515,3.929,0.0788,3.7746,4.0833
02-1-052982,13.5123,230.997,5.04512,3.9661,0.0463,3.8753,4.0569
02-1-132162,39.094,213.019,6.65413,3.7781,0.0518,3.6765,3.8797
06-2-003855,5.21729,83.1974,7.08287,3.9206,0.0512,3.8203,4.0209
03-1-065456,-21.31,200.235,7.38079,3.8709,0.0636,3.7462,3.9956
01-1-019483,67.5971,210.994,18.3543,3.8496,0.0533,3.7451,3.954
08-1-000305,49.9668,146.087,12.776,3.7562,0.0572,3.644,3.8684
02-1-046386,12.8189,252.397,6.72474,3.9204,0.0714,3.7804,4.0604
10-1-090873,-71.7485,89.5559,8.23817,3.8088,0.084,3.6442,3.9735
03-1-139346,-50.3635,197.03,8.64515,3.9564,0.0565,3.8455,4.0672
08-1-033037,8.45401,139.219,6.44738,3.8502,0.0645,3.7238,3.9766
05-1-001212,-47.0431,333.865,48.5836,3.9899,0.0645,3.8635,4.1163
02-1-014133,3.38447,245.26,6.6492,3.8759,0.0536,3.7708,3.9809
03-2-000922,-6.72498,248.303,28.0515,3.8893,0.0561,3.7793,3.9993
08-1-008046,1.29708,141.13,8.30511,3.916,0.0544,3.8094,4.0226
06-2-017752,46.6382,89.8561,10.7173,3.9207,0.0523,3.8182,4.0231
03-1-138368,-50.6897,231.587,8.25407,3.8741,0.0635,3.7496,3.9985
10-1-000902,-65.7641,95.1323,8.16471,3.2778,0.0487,3.1823,3.3733
05-1-000769,-37.1217,327.909,8.69938,3.9066,0.0804,3.7491,4.0641
03-1-099829,-33.7051,209.554,7.39675,3.9367,0.058,3.8229,4.0505
09-1-041028,-9.54934,170.745,13.453,3.9598,0.0563,3.8495,4.0701
06-1-002119,0.37447,70.9066,6.77725,3.9294,0.0685,3.7953,4.0636
03-1-000657,-25.2317,231.535,9.96693,3.8549,0.0623,3.7328,3.977
07-1-037150,-10.5436,89.964,7.36357,3.9168,0.0601,3.799,4.0346
02-1-001531,12.0368,221.967,19.4697,3.6906,0.0639,3.5654,3.8159
07-1-017684,-3.41798,1.77393,7.87724,3.9212,0.0725,3.7792,4.0633
09-1-188542,-57.8103,128.961,8.8221,3.8135,0.0643,3.6875,3.9395
08-1-169371,42.1669,162.509,6.25937,3.9063,0.0483,3.8116,4.0011
10-1-011768,-62.8663,331.175,6.58455,3.8722,0.0585,3.7575,3.9869
09-1-035960,-8.76204,131.218,6.814,3.9159,0.0736,3.7717,4.0602
05-1-103712,-48.0957,288.356,6.80229,3.9186,0.053,3.8147,4.0225
09-1-000760,-24.2049,138.702,47.6142,3.8954,0.0609,3.7761,4.0147
02-1-076180,21.2338,209.983,5.30816,3.9167,0.0563,3.8063,4.0272
08-1-211837,56.6264,140.702,6.01325,3.6163,0.0769,3.4656,3.7671
05-1-001726,-55.6133,353.301,13.9247,3.9821,0.0563,3.8718,4.0923
02-1-034761,9.24356,208.367,11.2084,3.9338,0.061,3.8141,4.0534
02-1-001705,10.0021,249.249,16.7133,3.9774,0.0428,3.8935,4.0613
03-1-133006,-47.8078,240.489,9.90728,3.7294,0.0569,3.6178,3.841
07-1-000990,-26.391,8.87098,8.32849,3.8833,0.0527,3.78,3.9867
02-1-082223,23.2389,182.672,5.33955,3.8888,0.0547,3.7815,3.9961
03-1-004110,-0.342361,253.944,7.35664,3.8915,0.0551,3.7836,3.9994
10-1-055668,-75.3295,316.376,8.62789,3.9359,0.0445,3.8486,4.0232
08-1-131183,31.6275,168.952,9.83585,3.8872,0.0839,3.7227,4.0516
02-1-002891,0.121236,192.493,13.8765,3.9089,0.0537,3.8036,4.0142
08-1-118987,29.7984,134.875,9.30746,3.8627,0.062,3.7411,3.9843
08-1-205183,53.3825,147.306,7.95531,3.8426,0.0681,3.7091,3.9761
08-1-000519,43.1859,116.82,18.6724,3.937,0.0459,3.8469,4.027
09-2-000200,-2.08628,130.807,26.8498,3.9075,0.0633,3.7834,4.0317
10-1-139819,-68.5038,219.995,6.03653,3.5592,0.0623,3.4371,3.6812
07-1-112722,-29.5461,60.336,28.1986,3.9366,0.0642,3.8107,4.0625
09-1-172709,-50.4574,178.173,6.91079,3.8915,0.067,3.7601,4.0229
02-1-001818,10.4901,188.776,28.5566,3.9225,0.0562,3.8122,4.0327
07-1-110235,-29.4892,49.6037,7.35807,3.9206,0.0666,3.7901,4.051
03-1-001859,-0.952644,186.709,7.14574,3.857,0.0688,3.7221,3.992
05-2-014046,-44.0115,334.767,6.22147,3.9461,0.0416,3.8645,4.0277
06-1-000519,33.4997,86.8064,6.53956,3.839,0.0651,3.7113,3.9667
07-1-125991,-33.6392,81.6884,7.24433,3.9178,0.0539,3.8121,4.0235
04-2-000075,28.07,276.452,14.7935,3.9294,0.0503,3.8307,4.028
01-1-001091,73.6328,50.5714,16.0792,3.8777,0.0642,3.7519,4.0035
10-1-146722,-68.7169,211.907,9.39028,3.2399,0.0726,3.0976,3.3821
08-1-018521,5.53902,125.936,6.90009,3.8649,0.0471,3.7725,3.9572
01-1-005212,62.8971,171.513,7.8383,3.6811,0.0761,3.5319,3.8303
09-2-002314,-55.5011,175.308,6.59497,3.8619,0.0643,3.7359,3.9879
10-1-146091,-63.3725,225.814,6.06224,3.3132,0.065,3.1857,3.4407
04-1-092787,47.4017,311.322,6.33979,3.8238,0.0407,3.7439,3.9036
10-1-000174,-69.9252,16.219,56.1983,3.933,0.0445,3.8458,4.0201
09-1-091726,-23.3197,105.232,12.6112,3.9247,0.068,3.7914,4.058
02-1-016241,4.17678,187.132,6.63368,3.9382,0.067,3.8068,4.0696
09-1-136994,-36.685,137.419,7.13906,3.896,0.0709,3.7569,4.035
08-1-213114,57.5403,165.891,8.88552,3.8993,0.0594,3.7828,4.0157
02-1-000526,46.4648,237.841,26.2373,3.8873,0.0509,3.7876,3.987
07-1-212725,-54.8868,35.3858,9.79354,3.9102,0.0704,3.7721,4.0482
01-1-017830,70.081,178.3,5.17037,3.7252,0.0637,3.6003,3.8501
09-1-118321,-31.4193,101.299,7.4525,3.8933,0.0575,3.7806,4.006
02-1-040195,10.6962,201.362,6.41878,3.9194,0.0399,3.8411,3.9977
02-1-001542,12.5062,229.876,38.214,3.8779,0.0622,3.7561,3.9997
08-1-215011,59.3761,98.2912,8.1506,3.8752,0.0439,3.7891,3.9613
05-1-001974,-44.6454,291.606,12.6448,3.9673,0.0585,3.8527,4.0818
03-1-112705,-39.0289,246.345,6.44402,3.9215,0.057,3.8098,4.0331
07-1-001501,-36.7026,82.6277,41.7716,3.9235,0.0598,3.8063,4.0406
05-1-000400,-27.996,319.47,7.30918,3.9242,0.0678,3.7913,4.0571
03-1-139677,-49.7667,187.265,6.01583,3.4893,0.0711,3.3498,3.6287
01-1-049121,75.9929,141.379,6.65449,3.7908,0.0742,3.6454,3.9362
01-1-048459,64.1677,114.621,7.138,3.8825,0.0669,3.7514,4.0135
01-1-055825,75.0931,232.984,5.07742,3.5987,0.0622,3.4768,3.7206
08-1-068540,18.8242,116.382,10.4619,3.9027,0.0526,3.7996,4.0058
05-2-014812,-17.38,299.929,30.405,3.9712,0.0585,3.8566,4.0858
01-1-013853,60.6744,219.751,6.51517,3.9347,0.0477,3.8411,4.0283
02-1-097437,27.1961,196.007,6.41338,3.814,0.0805,3.6561,3.9718
01-1-056944,64.1051,252.082,8.69179,3.6868,0.0579,3.5734,3.8002
08-1-000062,55.3133,129.208,8.25795,3.8264,0.0458,3.7366,3.9161
02-1-047120,12.7104,227.405,5.6946,3.7476,0.0718,3.607,3.8883
04-2-019007,1.59603,350.17,9.97896,3.9522,0.0558,3.8428,4.0615
02-1-098381,27.4748,223.67,6.02071,3.8451,0.0842,3.68,4.0102
02-1-141684,43.7989,261.341,8.10912,3.7707,0.0774,3.6189,3.9224
01-1-072736,61.5875,262.738,5.71095,3.8268,0.0551,3.7189,3.9347
07-1-116290,-32.0543,20.3249,8.3832,3.886,0.0613,3.7657,4.0062
08-1-082937,21.88,157.474,6.53388,3.8228,0.0665,3.6926,3.9531
07-1-002432,-52.5539,4.66429,10.7884,3.9258,0.0631,3.8022,4.0495
03-1-152207,-56.4554,257.019,6.91308,3.5305,0.0565,3.4197,3.6414
03-1-000806,-34.9399,188.186,39.4216,3.9888,0.05,3.8908,4.0869
05-1-087396,-40.7143,331.063,6.05317,3.8294,0.0786,3.6753,3.9834
03-1-000559,-25.1279,201.157,10.5716,3.8231,0.0662,3.6935,3.9528
01-1-122734,73.6692,298.222,6.05968,3.5464,0.0889,3.3721,3.7206
02-2-000545,14.5164,267.019,15.5612,3.9341,0.0439,3.8482,4.0201
10-1-000164,-67.5874,32.777,20.4203,3.9098,0.0608,3.7906,4.0289
05-1-022710,-9.44523,345.593,7.70679,3.9594,0.0458,3.8697,4.0492
10-1-074492,-63.0942,77.6874,8.08012,3.8877,0.0613,3.7675,4.0079
01-1-012999,67.1671,180.445,6.0271,3.8548,0.0613,3.7347,3.9748
03-1-108888,-36.6452,188.616,7.01101,3.9387,0.0615,3.8181,4.0592
01-1-049322,77.7819,156.323,6.01811,3.3254,0.0599,3.2079,3.4428
08-1-203633,52.965,173.236,9.22472,3.9171,0.0676,3.7846,4.0496
09-1-161314,-44.752,169.706,7.76297,3.9003,0.0594,3.7839,4.0168
08-1-000334,52.7904,137.031,19.4359,3.1257,0.0494,3.029,3.2224
07-1-107428,-28.6086,15.801,13.6639,3.9247,0.0482,3.8302,4.0193
02-1-117798,33.2352,233.007,7.25307,3.8776,0.0442,3.791,3.9642
07-1-000207,-2.43483,86.7906,39.0176,3.9605,0.0418,3.8785,4.0424
02-1-123738,35.4659,236.241,6.80111,3.9643,0.0551,3.8564,4.0722
10-1-000400,-62.5045,294.156,11.9156,3.7206,0.0527,3.6173,3.8239
02-1-107420,30.0986,253.966,9.56712,3.9233,0.0678,3.7905,4.0561
08-1-017718,4.75015,101.217,6.65085,3.878,0.0774,3.7263,4.0297
08-1-125723,30.5572,112.231,6.26416,3.8933,0.0453,3.8045,3.9822
07-1-002131,-46.0075,55.9801,11.3897,3.9156,0.0714,3.7756,4.0556
09-1-000950,-33.4901,124.5,33.026,3.9463,0.0503,3.8477,4.0449
04-2-000022,4.87114,275.987,10.1402,3.9435,0.0472,3.8509,4.0361
10-1-036454,-73.9149,10.1517,6.66721,3.8718,0.0712,3.7323,4.0114
02-1-016108,3.78897,189.321,10.0891,3.9303,0.0476,3.837,4.0236
07-1-001249,-30.5139,35.8948,11.0073,3.4637,0.0755,3.3156,3.6117
09-1-042812,-10.6204,150.799,7.19605,3.9079,0.0757,3.7594,4.0563
02-1-003810,0.358729,210.856,7.22108,3.9158,0.0603,3.7976,4.034
07-1-167016,-44.3276,61.633,7.35497,3.915,0.0532,3.8108,4.0193
03-1-023167,-7.40718,246.887,6.4106,3.9234,0.0572,3.8113,4.0355
02-1-005756,0.679918,267.987,13.9299,3.9299,0.05,3.8319,4.0278
09-1-000973,-30.8415,134.797,15.8654,3.8976,0.0547,3.7905,4.0048
01-1-080597,68.8886,266.086,7.03406,3.7737,0.0582,3.6596,3.8878
07-1-087922,-23.1233,83.3134,7.00163,3.9235,0.0528,3.8201,4.027
02-1-016219,4.38331,187.754,8.24798,3.9257,0.0552,3.8176,4.0339
08-1-033890,8.31056,124.951,11.06,3.9096,0.0633,3.7856,4.0337
01-1-000749,74.9271,270.906,12.3806,3.3336,0.0504,3.2348,3.4323
08-1-027382,6.86944,127.557,7.19404,3.9163,0.0613,3.7961,4.0365
03-1-032079,-10.6334,189.362,13.0277,3.9397,0.052,3.8379,4.0415
08-2-000326,1.72453,145.808,20.387,3.9233,0.0591,3.8073,4.0392
01-1-007703,60.4941,148.235,6.28274,3.8204,0.0778,3.6678,3.9729
07-1-167369,-43.5849,57.8522,8.28531,3.947,0.0569,3.8354,4.0585
07-1-001709,-43.8806,49.168,13.3744,3.8645,0.0489,3.7687,3.9603
03-1-041042,-14.0996,222.142,7.15336,3.9243,0.0552,3.8161,4.0324
02-1-085989,24.1249,264.475,5.14898,3.8794,0.0555,3.7707,3.9881
02-1-077065,20.854,231.91,11.2631,3.8169,0.0781,3.6638,3.97
06-1-003781,1.93864,68.118,6.95253,3.8519,0.0603,3.7337,3.9701
02-1-108631,30.6482,216.336,9.78877,3.9357,0.0533,3.8312,4.0402
02-1-107671,30.0408,245.59,8.29404,3.9459,0.0566,3.8349,4.0569
09-1-010663,-1.97399,127.907,14.7875,3.8599,0.072,3.7188,4.001
08-1-113117,27.9089,166.379,6.15018,3.8708,0.059,3.7551,3.9864
05-1-001194,-49.0373,351.694,17.2234,3.8389,0.0464,3.748,3.9298
07-1-001364,-33.7394,57.7296,21.0831,3.318,0.0592,3.202,3.434
04-2-008259,14.1408,283.013,8.39612,3.9016,0.0478,3.808,3.9952
02-1-121116,35.0392,194.908,10.7601,3.6152,0.059,3.4995,3.7309
08-1-159623,38.8002,171.283,7.2795,3.8766,0.0528,3.7731,3.9802
02-1-020010,4.62957,251.76,5.24329,3.9147,0.0566,3.8038,4.0257
02-1-132035,39.329,220.138,6.68237,3.9165,0.062,3.7949,4.0381
01-1-006971,64.7823,176.379,6.08192,3.8454,0.0508,3.7458,3.9451
01-1-001206,60.9168,60.81,19.3503,3.9454,0.0356,3.8756,4.0153
09-1-154655,-42.1771,146.979,6.50827,3.8373,0.0732,3.6939,3.9808
10-1-001003,-65.3079,245.601,18.2734,3.7766,0.0391,3.6999,3.8533
09-1-077828,-20.9283,115.479,7.32258,3.902,0.04,3.8236,3.9804
08-1-102842,26.2042,173.041,7.2298,3.9193,0.0577,3.8063,4.0323
03-1-133486,-48.6871,217.272,18.8286,3.9146,0.055,3.8068,4.0224
08-1-146274,36.2173,90.651,6.27647,3.8701,0.0676,3.7377,4.0026
